"Fecha"	"BITCOIN_COINDESK"	"USD_EUR"	"USD_BZR"	"USD_INR"	"USD_MEX"	"USD_JPY"	"USD_SWF"	"day"	"month"	"year"	"BITCOIN_COINDESK_sintend"	"USD_EUR_sintend"	"USD_BZR_sintend"	"USD_INR_sintend"	"USD_MEX_sintend"	"USD_JPY_sintend"	"USD_SWF_sintend"
2014.67980803834	482.24	0.772002058672159	0.445249191130637	0.0165920026547204	0.0765081672468536	0.00950781225240069	1.07415231479824	"6"	"9"	"2014"	69.6698369884491	-0.0226240349138169	0.0555148676448824	0.000405128483367087	0.00421639672664076	0.000395856423188599	-0.00929822742621678
2014.68254919978	479.48	0.772161021311642	0.444866243549439	0.0165892501658925	0.076493536296183	0.00948646597520873	1.07372942018611	"7"	"9"	"2014"	67.9961454677582	-0.0228237779160351	0.0554843533060538	0.000404864370906345	0.00422864238710055	0.00037739853473194	-0.00954047270005121
2014.68529036123	472.15	0.772320049428483	0.444483954129256	0.0165864985901476	0.0764789109403082	0.00946521533364884	1.07330685843083	"8"	"9"	"2014"	61.7485221862793	-0.0230229630622922	0.0554539042250063	0.000404598938264406	0.00424089364235623	0.000359029122365056	-0.0097825914341032
2014.68803152267	471.56	0.774653342629174	0.438116100766703	0.0165016501650165	0.0757346258709482	0.00940556809631302	1.06974753958066	"9"	"9"	"2014"	62.2369669055939	-0.0210473906878887	0.0494372983565625	0.000322234422744615	0.00352348518412664	0.000302255956498939	-0.0131616735073281
2014.69077268412	477.53	0.774713356058259	0.43561596096881	0.0164068908941756	0.0757059580588992	0.00936680404645935	1.06587081645705	"10"	"9"	"2014"	69.2814793872833	-0.0213446058229022	0.0472878132659595	0.000229956828023382	0.00352169398320812	0.000266358820391671	-0.0168583661419506
2014.69351384556	476.33	0.773036487322202	0.437024735600035	0.0164122763827343	0.0756887677868604	0.00935716290820623	1.06963311584127	"11"	"9"	"2014"	69.1520601081848	-0.0233782106280387	0.0490466497594484	0.000237821759664962	0.00353138032229974	0.000259577437706906	-0.0129162425712406
2014.69625500701	473.83	0.771902740254728	0.429166130209004	0.0164068908941756	0.0754802430463826	0.0093248787765759	1.07100781835707	"12"	"9"	"2014"	67.7187088298797	-0.0248682014441959	0.0415375133856548	0.000234913480697464	0.00334973219295236	0.00023014590346688	-0.0113619221423424
2014.69899616845	477.09	0.771982192944081	0.428247184274763	0.0163997157382605	0.0755125413745801	0.00932661816825219	1.07074023841816	"13"	"9"	"2014"	72.0414253139496	-0.0251445000667152	0.0409674436818329	0.000230213301109432	0.00340890713228033	0.000234730734355419	-0.0114500904561159
2014.7017373299	474.71	0.772061661991406	0.427332165292082	0.0163925468553631	0.0755448673558035	0.00932835820895522	1.07047279214987	"14"	"9"	"2014"	70.72021027565	-0.0254202900690732	0.040400707968128	0.000225517161502136	0.00346810972463416	0.000239309056092651	-0.0115383313581163
2014.70447849134	471.36	0.772141147401745	0.426421048142936	0.0163853842372604	0.0755772210255829	0.00933009889904833	1.07020547945205	"15"	"9"	"2014"	68.4250632381439	-0.025695571271607	0.039837281475764	0.000220825053425282	0.00352734000554393	0.000243880869496655	-0.0116266449921356
2014.70721965279	463.74	0.770653514180025	0.430533430920911	0.0163773337700622	0.0760225026607876	0.00935366195865681	1.07365256602963	"16"	"9"	"2014"	61.8559839630127	-0.0275374787275964	0.0442967618908705	0.000215242862534052	0.00399949825187908	0.000270267893328494	-0.0080007656241643
2014.70996081423	454.91	0.771724031486341	0.426293801688123	0.0164203612479475	0.0758696559311103	0.0092954080684142	1.06997646051787	"17"	"9"	"2014"	54.072972688675	-0.0268207432769456	0.0404036375666036	0.000260736383689307	0.00387352813333226	0.00021483081004068	-0.0114982846043816
2014.71270197568	421.46	0.774413381863239	0.42369290738073	0.0164527805199079	0.0755543802651959	0.00920047842487809	1.07020547945205	"18"	"9"	"2014"	21.6660294151306	-0.0244846823771089	0.0381486552644973	0.00029561946520076	0.00358512907854822	0.000122710815281318	-0.0110908854557026
2014.71544313712	391.94	0.779119594857811	0.421105823893545	0.0164473684210526	0.0755344059218974	0.0091776798825257	1.06337728626117	"19"	"9"	"2014"	-6.81484538078308	-0.0201312664809948	0.035906891053987	0.00029266894308708	0.0035920313463802	0.000102714763527618	-0.0177409046909456
